obs,total_shares,share_std,share_mean,num_participants,total_percent,percent_std,percent_mean,total_share_change,num_significant_changes,top_participant_shares,top_participant_percent,top3_percent
552,3389772352,74334683.04127555,8967651.724867726,378,31.29,0.7026165257923658,0.08277777777777777,60500.0,4,2404645980,22.71,19.04
553,3389822352,74203685.88336338,8944122.300791556,379,31.3,0.7014114001662858,0.08258575197889183,49500.0,4,2403593063,22.71,19.05
554,3389899852,74300329.62082167,8944326.786279684,379,31.29,0.7023325035482403,0.0825593667546174,75500.0,8,2405419507,22.73,19.07
555,3389916352,74524829.02903537,8991820.562334217,377,31.31,0.7045807415686788,0.08305039787798409,121731.0,4,2404963139,22.73,19.09
556,3389713852,74535398.93523689,8991283.427055703,377,31.3,0.7044719479811878,0.0830238726790451,-202500.0,5,2404882117,22.72,19.09
557,3389782352,74431435.98809907,9015378.59574468,376,31.31,0.7037716984549035,0.08327127659574468,78500.0,7,2401614762,22.7,19.060000000000002
558,3389554852,74492788.9323869,9014773.542553192,376,31.3,0.7044071578083455,0.08324468085106383,-227500.0,4,2399992328,22.68,19.05
559,3389626352,74512405.8723239,9014963.70212766,376,31.3,0.7043227318767284,0.08324468085106383,71500.0,5,2400183742,22.68,19.04
560,3389663352,74536618.20542353,9015062.10638298,376,31.31,0.7047974202181077,0.08327127659574468,37000.0,5,2401347592,22.689999999999998,19.06
561,3389709852,74696097.02713262,9015185.776595745,376,31.310000000000002,0.7061665078998248,0.08327127659574468,46500.0,8,2404135641,22.720000000000002,19.09
562,3389799352,74856209.82461247,9039464.938666666,375,31.330000000000002,0.7078444777170912,0.08354666666666667,97500.0,5,2406372125,22.75,19.150000000000002
563,3390030852,74896844.73807992,9016039.5,376,31.34,0.7082955647836561,0.08335106382978723,221000.0,9,2405425190,22.73,19.16
564,3390077349,75089413.95310624,9016163.162234042,376,31.34,0.7098649217225756,0.08335106382978723,46497.0,10,2407228136,22.740000000000002,19.2
565,3390081349,75222454.0895414,9040216.930666666,375,31.35,0.7109785378500697,0.08360000000000001,-578190.0,6,2408174944,22.75,19.21
566,3390077349,75328134.94788066,9064377.938502673,374,31.34,0.7122407501747682,0.08379679144385027,2000.0,8,2413757483,22.8,19.19
567,3390249349,75492827.46136266,9089140.345844503,373,31.34,0.7138039244424977,0.08402144772117963,172338.0,4,2415610063,22.830000000000002,19.22
568,3390082849,75526734.02523653,9088693.965147452,373,31.34,0.7140787881374089,0.08402144772117963,-166500.0,6,2416412024,22.84,19.21
569,3390094849,75514588.10928321,9088726.136729222,373,31.34,0.7139665962872683,0.08402144772117963,12000.0,2,2415081663,22.82,19.2
570,3390297849,75390094.50412951,9064967.510695187,374,31.32,0.7126135850543349,0.08374331550802139,43000.0,4,2415006217,22.810000000000002,19.19
571,3390054849,75487481.23747064,9040146.264,375,31.31,0.7133732545845175,0.08349333333333334,-251000.0,5,2412930931,22.78,19.25
572,3390180849,75584385.37548001,9064654.676470589,374,31.3,0.7142995744748002,0.08368983957219252,460500.0,4,2411837826,22.78,19.259999999999998
573,3390173849,75328531.38276884,9016419.811170213,376,31.3,0.7122022961478698,0.08324468085106383,-102069.0,7,2411552770,22.79,19.259999999999998
574,3390238349,75593363.00881572,9089110.855227882,373,31.3,0.7145742496140881,0.08391420911528151,244000.0,8,2411460258,22.78,19.25
575,3390225349,75429929.29354946,9089076.002680965,373,31.29,0.7131703849990719,0.08388739946380697,-13000.0,5,2408895665,22.76,19.21
576,3390742849,75437904.75815569,9114900.13172043,372,31.32,0.7130638083531254,0.08419354838709678,523500.0,15,2419773427,22.86,19.17
577,3390758849,75757351.63932677,9114943.142473118,372,31.33,0.716246719837879,0.08422043010752688,16000.0,7,2422251929,22.89,19.21
578,3390748349,75656859.38007708,9090478.147453083,373,31.32,0.7150977969321827,0.08396782841823057,-29500.0,7,2425029661,22.91,19.2
579,3390754849,75760176.14414364,9114932.389784947,372,31.34,0.7164296194242955,0.08424731182795699,30500.0,7,2424021775,22.91,19.21
580,3390852349,76021146.28422618,9164465.808108108,370,31.33,0.7186919974589964,0.08467567567567567,109176.0,4,2424908223,22.91,19.22
581,3390956349,75980730.1657248,9140044.067385444,371,31.34,0.7183795061686243,0.08447439353099731,98500.0,10,2425424773,22.91,19.22
582,3390965349,75829929.97930929,9115498.25,372,31.36,0.7171167153977681,0.08430107526881721,4000.0,5,2420005434,22.869999999999997,19.23
583,3391305852,75908153.21185286,9140986.123989219,371,31.35,0.7177788237772441,0.08450134770889488,342503.0,3,2420056652,22.87,19.22
584,3391344358,75589888.05265857,9067765.663101604,374,31.32,0.7144141366191676,0.08374331550802139,-142744.0,12,2419175401,22.85,19.21
585,3391344358,75718538.80602577,9092076.026809651,373,31.35,0.7160596087312588,0.08404825737265416,16574.0,10,2420725439,22.88,19.24
586,3391320358,75749347.1875218,9092011.683646113,373,31.32,0.7158484844753449,0.08396782841823057,-24000.0,6,2420491952,22.86,19.24
587,3391359358,75869565.67856225,9116557.413978495,372,31.330000000000002,0.7171094904967175,0.08422043010752689,176000.0,8,2427439102,22.93,19.25
588,3391336858,76041227.85580166,9116496.930107526,372,31.35,0.7191049093886756,0.0842741935483871,-22500.0,7,2427380744,22.94,19.310000000000002
589,3391326342,75537769.95583418,9067717.49197861,374,31.330000000000002,0.714054586390123,0.08377005347593583,-24016.0,6,2420315066,22.87,19.240000000000002
590,3391513842,75699188.36587758,9116972.693548387,372,31.29,0.7153929560445265,0.08411290322580645,192089.0,10,2419565332,22.85,19.22
591,3391582842,75665997.30448645,9117158.177419355,372,31.310000000000002,0.7154333345912705,0.08416666666666667,72000.0,8,2416477018,22.84,19.240000000000002
592,3391788342,75826395.07245156,9142286.636118598,371,31.330000000000002,0.7168466263737494,0.08444743935309973,246500.0,12,2418440179,22.85,19.240000000000002
593,3391590342,75902188.20789641,9141752.943396226,371,31.349999999999998,0.7177660214057678,0.08450134770889488,-198000.0,6,2418864820,22.86,19.25
594,3391634342,75840032.80984874,9117296.61827957,372,31.33,0.7167534507981678,0.08422043010752688,-122089.0,8,2418135467,22.83,19.24
595,3391709842,76205556.00716926,9191625.58807588,369,31.33,0.7202245680889054,0.0849051490514905,158651.0,7,2419605737,22.849999999999998,19.25
596,3391710842,76180132.18312961,9191628.29810298,369,31.349999999999998,0.720094393703391,0.08495934959349592,1000.0,8,2418224431,22.849999999999998,19.25
597,3391632342,76184777.4394285,9191415.56097561,369,31.34,0.7200147630322092,0.08493224932249323,-78500.0,8,2419003213,22.849999999999998,19.23
598,3391630842,76324046.54426458,9216388.157608695,368,31.330000000000002,0.7213603429853486,0.08513586956521739,4500.0,2,2419336100,22.85,19.240000000000002
599,3391745342,76338831.36852472,9216699.298913043,368,31.35,0.7214796835296209,0.08519021739130435,114500.0,3,2420054015,22.86,19.25
600,3389953342,76324623.31597574,9186865.425474254,369,31.330000000000002,0.7217287927040053,0.08490514905149052,-1792500.0,6,2415021704,22.82,19.27
601,3389990842,76343316.05002901,9186967.051490515,369,31.330000000000002,0.7216561223419592,0.08490514905149052,37500.0,5,2414534388,22.81,19.28
602,3390260488,76321606.36037192,9162866.183783785,370,31.36,0.7215464950136043,0.08475675675675676,258146.0,12,2418633211,22.85,19.33
603,3390344338,76515595.40804264,9187925.035230352,369,31.36,0.7231833028284097,0.08498644986449864,124350.0,11,2426188169,22.919999999999998,19.35
604,3390466338,76485713.24096003,9163422.535135135,370,31.38,0.7232459142348029,0.08481081081081081,81500.0,6,2428221386,22.95,19.369999999999997
605,3390623866,76626549.14390887,9163848.286486486,370,31.38,0.7244353688748558,0.08481081081081081,106877.0,13,2429004603,22.95,19.4
606,3390653866,76797245.49940014,9188763.864498645,369,31.36,0.726257576725143,0.08498644986449864,36000.0,6,2429411070,22.96,19.42
607,3390759366,77001191.0919301,9239126.33787466,367,31.36,0.7277683172170346,0.08544959128065395,118000.0,6,2430298123,22.96,19.4
608,3390824366,77073520.33446081,9239303.44959128,367,31.34,0.728440053662041,0.08539509536784741,65000.0,4,2430051134,22.96,19.4
609,3390803366,76948853.37874708,9214139.581521738,368,31.349999999999998,0.7273594261683283,0.08519021739130435,-28000.0,8,2429125129,22.95,19.39
610,3390916866,76854246.00493537,9189476.601626016,369,31.349999999999998,0.726779720362374,0.08495934959349592,110500.0,3,2427616014,22.95,19.41
611,3391092366,76990635.14177956,9214924.907608695,368,31.36,0.7278717110979165,0.08521739130434783,929500.0,5,2429886882,22.96,19.4
612,3391091866,77137487.2652037,9240032.332425067,367,31.349999999999998,0.7290890145133937,0.08542234332425068,0.0,1,2431866358,22.98,19.43
613,3391014366,77101387.39832824,9239821.160762943,367,31.36,0.7288367496894755,0.08544959128065395,-77500.0,4,2432374279,22.99,19.43
614,3390883366,77008642.00427961,9214356.972826088,368,31.36,0.7279697844747143,0.08521739130434783,-136000.0,11,2430742258,22.96,19.43
615,3390849366,76780358.31655115,9214264.581521738,368,31.36,0.7258699236590117,0.08521739130434783,-791710.0,8,2433026550,22.99,19.45
616,3390947729,76346510.15415259,9214531.87228261,368,31.36,0.7215895687617472,0.08521739130434783,98363.0,7,2430728643,22.96,19.259999999999998
617,3390820229,76293760.6111097,9214185.404891305,368,31.38,0.7211045358127486,0.08527173913043477,-478253.0,7,2429207483,22.95,19.25
618,3390930229,76282131.7713719,9239591.904632153,367,31.35,0.7213801843127411,0.08542234332425068,111500.0,6,2432715266,22.990000000000002,19.25
619,3390921994,76123900.49541035,9214461.94021739,368,31.330000000000002,0.7194616387334707,0.08513586956521739,-8525.0,8,2429367002,22.94,19.240000000000002
620,3391039994,76324137.12618272,9265136.595628416,366,31.36,0.7215128308126767,0.08568306010928961,1067431.0,4,2428839480,22.95,19.23
621,3390997494,76398833.45765679,9265020.475409836,366,31.32,0.7222696902832824,0.08557377049180329,-56500.0,7,2424886910,22.91,19.25
622,3391051994,76453859.10366763,9290553.408219177,365,31.330000000000002,0.7229048356977821,0.08583561643835617,108500.0,6,2424449850,22.91,19.25
623,3390987645,76459132.52270487,9290377.10958904,365,31.34,0.7230423610746984,0.08586301369863014,-68849.0,6,2425238355,22.92,19.26
624,3390885645,76343908.22747639,9290097.657534247,365,31.36,0.7219102740475458,0.08591780821917808,-101500.0,10,2421551485,22.88,19.23
625,3390871145,76419140.31075943,9315580.068681318,364,31.38,0.7226725119941426,0.0862087912087912,-51500.0,5,2422437293,22.9,19.23
626,3390852645,76437259.32718182,9315529.244505495,364,31.37,0.7225509448194039,0.08618131868131869,-18500.0,4,2422346356,22.89,19.22
627,3390732645,76462062.10345206,9340861.280991735,363,31.37,0.7225758564866357,0.08641873278236915,-110000.0,3,2421452918,22.87,19.189999999999998
628,3390733645,76251839.53896455,9315202.32142857,364,31.38,0.7208599244418461,0.0862087912087912,-13000.0,7,2417174649,22.84,19.15
629,3390680645,76329060.86132546,9340718.030303031,363,31.38,0.7216278323761414,0.08644628099173554,-49000.0,7,2418721647,22.86,19.12
630,3390506145,76190700.8504196,9314577.32142857,364,31.36,0.7203236481501489,0.08615384615384615,-187700.0,10,2418678066,22.86,19.080000000000002
631,3390344146,76333645.63230768,9339791.035812672,363,31.32,0.7215925438074953,0.08628099173553719,-150799.0,11,2413441618,22.8,19.07
632,3390186146,76212461.21766104,9339355.774104683,363,31.32,0.7203031884258687,0.08628099173553719,-158000.0,11,2411810855,22.78,19.05
633,3390119146,76183465.40576287,9339171.201101929,363,31.34,0.7200215370421531,0.08633608815426998,-67000.0,5,2405355199,22.72,19.02
634,3389980646,76013363.86200275,9364587.419889502,362,31.35,0.7183590116227334,0.08660220994475139,-130500.0,8,2382922619,22.51,19.0
635,3390048396,75882870.04823951,9313319.76923077,364,31.36,0.7174952901710734,0.08615384615384615,-871681.0,9,2384729147,22.54,19.03
636,3389987896,76229930.72230262,9338809.630853994,363,31.36,0.7206074257329858,0.08639118457300275,-60400.0,9,2405936179,22.740000000000002,19.05
637,3389956396,76414714.8014045,9338722.85399449,363,31.37,0.7226033817959338,0.08641873278236915,-45000.0,12,2410754893,22.779999999999998,19.099999999999998
638,3390015896,76291035.08726002,9313230.483516483,364,31.37,0.7210135810876636,0.08618131868131869,50000.0,7,2404849782,22.72,19.099999999999998
639,3389801796,76324655.97518028,9312642.296703296,364,31.36,0.7212871403266474,0.08615384615384615,-214100.0,2,2404029542,22.71,19.11
640,3389729296,76333551.02450643,9312443.120879121,364,31.36,0.7217697399679311,0.08615384615384615,-72500.0,9,2403940259,22.72,19.13
641,3389703296,76278737.05294804,9312371.692307692,364,31.34,0.720902519056675,0.0860989010989011,-26000.0,4,2403877438,22.71,19.119999999999997
642,3389645296,76257756.48443785,9312212.351648351,364,31.34,0.720902519056675,0.0860989010989011,-58000.0,6,2403322297,22.71,19.119999999999997
643,3389673296,76319436.54046413,9337942.964187328,363,31.36,0.7215295532933242,0.08639118457300275,30000.0,4,2403150853,22.71,19.119999999999997
644,3389793796,76222533.00003484,9312620.318681318,364,31.33,0.7204736774877862,0.08607142857142856,111500.0,5,2403058147,22.7,19.119999999999997
645,3389702296,76295843.38205448,9338022.85399449,363,31.34,0.7211352065876656,0.08633608815426998,-47000.0,4,2402769384,22.7,19.12
646,3389307296,76032768.89987095,9285773.41369863,365,31.35,0.7186855286258025,0.08589041095890411,-443500.0,6,2401384033,22.69,19.11
647,3389338296,76185394.49831484,9311368.945054945,364,31.34,0.7201034139835366,0.0860989010989011,86000.0,2,2401619456,22.69,19.12
648,3389260296,81434016.16822098,9336805.223140497,363,31.34,0.7700143985832597,0.08633608815426998,-68000.0,5,2400663351,22.69,19.9
649,3389169296,81403334.5881214,9310904.65934066,364,31.34,0.7693356234351768,0.0860989010989011,-91100.0,4,2402594158,22.69,19.9
650,3389101796,81519691.95910789,9336368.584022038,363,31.32,0.7704082998318765,0.08628099173553719,-110000.0,4,2403293418,22.7,19.9
651,3389286796,81619415.94121687,9362670.70718232,362,31.33,0.7716144597659033,0.08654696132596684,226500.0,5,2404368833,22.72,19.9
652,3389383296,81428493.27828677,9311492.57142857,364,31.34,0.7699111974115036,0.0860989010989011,79000.0,7,2404633251,22.72,19.9
653,3389285796,81582741.96151131,9336875.47107438,363,31.32,0.7709391548585669,0.08628099173553719,-280.0,5,2406926739,22.73,19.89
654,3389326296,81674821.31632698,9336987.041322313,363,31.32,0.771965775403673,0.08628099173553719,40500.0,4,2408772219,22.75,19.92
655,3389772296,81641582.03267649,9338215.691460054,363,31.34,0.7716360372776399,0.08633608815426998,409500.0,6,2409804334,22.759999999999998,19.93
656,3389696296,81567809.92583185,9312352.461538462,364,31.36,0.7714095991459968,0.08615384615384615,-79246.0,4,2407334489,22.75,19.94
657,3389392296,81530134.61722635,9311517.296703296,364,31.35,0.7707283203342964,0.08612637362637363,-288500.0,10,2405573278,22.720000000000002,19.92
658,3388830296,81642839.38671169,9335620.650137741,363,31.32,0.7718330039710036,0.08628099173553719,-561500.0,8,2405189441,22.720000000000002,19.93
659,3389040296,81673694.2822348,9336199.162534434,363,31.34,0.7721037970849857,0.08633608815426998,235000.0,7,2407706191,22.75,19.95
660,3388620796,81811745.31696825,9360830.928176796,362,31.35,0.773297290859411,0.08660220994475139,-417500.0,5,2409062013,22.76,19.97
661,3388274796,81869779.95122585,9385802.75900277,361,31.330000000000002,0.7740892006024768,0.08678670360110805,-345301.0,4,2407151257,22.740000000000002,19.94
662,3388453296,81946783.04980849,9386297.218836565,361,31.36,0.774842211322348,0.08686980609418282,178500.0,8,2410975739,22.78,19.97
663,3388245796,90587572.05621628,9359795.016574586,362,31.37,0.8565311338015468,0.08665745856353592,-217000.0,5,2410454378,22.78,21.74
664,3388513796,90684443.34682475,9386464.808864266,361,31.35,0.8572028153632405,0.0868421052631579,273000.0,1,2410227479,22.77,21.73
665,3388486296,90417191.96190308,9334672.991735537,363,31.330000000000002,0.8547751044138827,0.08630853994490359,-132474.0,6,2410214164,22.76,21.72
666,3388499296,90408572.3227353,9360495.29281768,362,31.330000000000002,0.854771492202863,0.08654696132596686,50693.0,6,2408994744,22.76,21.73
667,3387241296,90193883.09882917,9357020.154696133,362,31.33,0.8529713158457102,0.08654696132596684,-1258000.0,4,2406899331,22.74,21.71
668,3387231296,90175101.20639761,9356992.53038674,362,31.32,0.8523849779263896,0.08651933701657459,-10000.0,6,2404689845,22.72,21.69
669,3387243296,90252288.4877213,9382945.418282548,361,31.31,0.853312732395027,0.08673130193905816,252000.0,8,2403543179,22.71,21.66
670,3387142296,90403874.78644384,9408728.6,360,31.31,0.8548006327728822,0.08697222222222221,-103000.0,3,2403085979,22.7,21.65
671,3387263796,90244058.88407782,9383002.20498615,361,31.32,0.8531785472136935,0.08675900277008311,-118500.0,5,2404023258,22.71,21.65
672,3387266296,90386549.59426661,9409073.044444444,360,31.33,0.8547770396583444,0.08702777777777777,2812.0,4,2404254201,22.72,21.65
673,3387257336,90096422.40879916,9382984.310249308,361,31.330000000000002,0.8517910420861866,0.08678670360110805,-9272.0,6,2402737359,22.7,21.630000000000003
674,3387089296,90201509.89129013,9408581.377777778,360,31.330000000000002,0.852790797366531,0.08702777777777779,-168006.0,4,2401532736,22.69,21.61
675,3386915796,89950678.83048269,9382038.216066482,361,31.33,0.8504852741820363,0.08678670360110803,-175500.0,3,2402870256,22.71,21.62
676,3386867296,89938771.42697296,9434170.740947075,359,31.330000000000002,0.8504952957070341,0.08727019498607243,11500.0,7,2401524070,22.7,21.59
677,3386779296,89579371.45421515,9381660.09972299,361,31.32,0.8467370509347452,0.08675900277008311,-88733.0,5,2399420219,22.669999999999998,21.57
678,3386818296,90028053.96766654,9381768.132963989,361,31.33,0.8513810228358029,0.08678670360110803,5307.0,8,2401483038,22.69,21.68
679,3387264196,89880492.04460064,9357083.414364642,362,31.349999999999998,0.8496708189672754,0.08660220994475137,425930.0,16,2403484610,22.7,21.68
680,3387314696,90110521.60762887,9383143.202216066,361,31.36,0.8521198449893567,0.08686980609418282,213000.0,10,2403412695,22.7,21.68
681,3387224196,90111738.84561397,9382892.509695292,361,31.37,0.8522218106021401,0.08689750692520776,-251500.0,9,2403594322,22.720000000000002,21.69
682,3387287771,89863951.94362797,9409132.697222222,360,31.35,0.8497576870737603,0.08708333333333333,248045.0,8,2393379590,22.61,21.6
683,3387294371,89956785.67923936,9409151.030555556,360,31.36,0.8504833879570859,0.08711111111111111,352768.0,7,2394196786,22.62,21.59
684,3387107371,89796012.17597048,9408631.586111112,360,31.34,0.8488479475916806,0.08705555555555555,-187000.0,5,2388993014,22.57,21.54
685,3387017871,89648882.56882632,9408382.975,360,31.32,0.8475660055150482,0.087,-23500.0,10,2382680373,22.509999999999998,21.48
686,3386881871,89699532.60395598,9408005.197222222,360,31.35,0.8482057705815914,0.08708333333333333,-136000.0,5,2384089183,22.53,21.5
687,3386871371,89972136.95655021,9407976.030555556,360,31.34,0.8505988041349396,0.08705555555555555,-10500.0,6,2399131594,22.67,21.65
688,3386962371,89904102.10737148,9408228.808333334,360,31.35,0.8501001702404821,0.08708333333333333,91000.0,3,2397544359,22.66,21.64
689,3386986371,89917634.28241847,9382233.714681441,361,31.34,0.8499820857019028,0.08681440443213297,-66000.0,6,2398095030,22.65,21.68
690,3387078371,89818119.24018332,9330794.41046832,363,31.349999999999998,0.8493644032467819,0.08636363636363636,-262168.0,7,2402790452,22.71,21.74
691,3386979537,89934639.3016459,9382214.783933518,361,31.32,0.8503092705879962,0.08675900277008311,-90820.0,8,2395786207,22.64,21.68
692,3386986037,90315787.37649654,9408294.547222223,360,31.310000000000002,0.8539738335677773,0.08697222222222223,6965.0,7,2406848796,22.740000000000002,21.77
693,3387084037,90222862.22903536,9408566.769444445,360,31.31,0.8530544818984126,0.08697222222222221,98000.0,10,2406372262,22.73,21.759999999999998
694,3387154537,89839002.78404507,9331004.234159779,363,31.29,0.8494391287655177,0.08619834710743801,61321.0,11,2403433090,22.7,21.75
695,3387154537,89839002.78404507,9331004.234159779,363,31.29,0.8494391287655177,0.08619834710743801,0.0,0,2403433090,22.7,21.75
696,3387064037,90377723.78035937,9487574.333333334,357,31.29,0.8547120277400542,0.08764705882352941,419206.0,14,2395593081,22.63,21.69
697,3387336037,90453006.94166258,9461832.505586592,358,31.330000000000002,0.8553880758513028,0.08751396648044693,271769.0,12,2399289332,22.67,21.73
698,3387649787,90286326.9812732,9436350.3816156,359,31.31,0.8534331169767998,0.08721448467966574,-326250.0,11,2396083896,22.63,21.689999999999998
699,3387593287,90652727.78715879,9489056.826330531,357,31.32,0.857088195389839,0.08773109243697479,47000.0,17,2400278640,22.68,21.740000000000002
700,3388190787,90639498.15704073,9437857.3454039,359,31.31,0.8567383492754462,0.08721448467966574,491500.0,12,2400286810,22.669999999999998,21.74
701,3388394287,90785875.09589669,9464788.511173185,358,31.32,0.8585508887980554,0.08748603351955307,307000.0,13,2402317526,22.7,21.759999999999998
702,3388310287,90627611.85435645,9464553.874301676,358,31.32,0.8569827492881634,0.08748603351955307,266000.0,13,2400230778,22.68,21.72
703,3388242287,90314623.7071056,9385712.706371192,361,31.31,0.8540455083767947,0.08673130193905816,-173500.0,15,2395668944,22.63,21.689999999999998
704,3388240787,90111864.49869898,9385708.551246537,361,31.32,0.8520154341866908,0.08675900277008311,-353000.0,9,2387442888,22.56,21.63
705,3388101187,90270856.95159715,9411392.186111111,360,31.34,0.8533027410805742,0.08705555555555555,-137600.0,13,2382947502,22.51,21.59
706,3387676187,90278348.3396234,9410211.630555555,360,31.31,0.8533731198470565,0.08697222222222221,-425201.0,15,2383924205,22.52,21.6
707,3387699687,90346270.2467212,9436489.378830083,359,31.310000000000002,0.8541986582303724,0.08721448467966575,24000.0,11,2387694030,22.55,21.6
708,3387822687,90332512.02304868,9463191.86312849,358,31.33,0.8539886436281509,0.08751396648044692,126500.0,7,2386757991,22.55,21.58
709,3387869644,90163412.22028539,9436962.796657382,359,31.33,0.8524534502782564,0.08727019498607241,43457.0,6,2388055871,22.57,21.59
710,3387945144,90488453.76145568,9490042.420168066,357,31.34,0.8556923601544912,0.08778711484593837,82000.0,5,2390016763,22.59,21.6
711,3388021144,90371987.9958829,9463746.212290503,358,31.35,0.8545029609286479,0.08756983240223463,70500.0,4,2390634367,22.59,21.6
712,3388055144,90483323.42095047,9490350.543417366,357,31.349999999999998,0.8553386473676216,0.08781512605042016,39000.0,6,2391781680,22.599999999999998,21.599999999999998
713,3388274644,90554165.85354804,9490965.389355741,357,31.34,0.8563693151852232,0.08778711484593837,219500.0,8,2393452410,22.62,21.630000000000003
714,3388305644,90448531.1039522,9491052.224089636,357,31.34,0.8549445606257853,0.08778711484593837,31000.0,4,2394576868,22.61,21.61
715,3388286644,90384184.2427323,9490999.00280112,357,31.33,0.854497038612158,0.08775910364145657,-19000.0,5,2394954108,22.62,21.61
716,3388236144,90288992.95875108,9464346.770949721,358,31.34,0.8538156848698163,0.08754189944134078,-51148.0,5,2395404166,22.63,21.619999999999997
717,3388062144,90144143.78648886,9437499.008356545,359,31.349999999999998,0.8521868563770446,0.0873259052924791,-179000.0,3,2395099574,22.63,21.61
718,3388084644,90135127.69137514,9437561.682451254,359,31.35,0.8522510987898423,0.0873259052924791,22500.0,7,2395070278,22.63,21.62
719,3388018144,90031445.90034997,9463737.832402235,358,31.36,0.8512671952766041,0.0875977653631285,-42500.0,6,2394505568,22.630000000000003,21.61
720,3388093644,89930388.85419163,9437586.752089137,359,31.330000000000002,0.850068884476423,0.08727019498607243,51500.0,6,2395615680,22.62,21.61
721,3388172144,90060118.15734097,9437805.415041782,359,31.34,0.8515655630218248,0.08729805013927576,141000.0,7,2397529431,22.65,21.64
722,3388221644,90025844.74998365,9437943.29805014,359,31.37,0.85131239255454,0.0873816155988858,82201.0,7,2387817959,22.57,21.56
723,3388297144,90330761.59870759,9464517.162011173,358,31.349999999999998,0.8537516247987296,0.08756983240223463,75832.0,5,2390157107,22.56,21.57
724,3388464144,90455310.18155253,9464983.6424581,358,31.34,0.8553709645732872,0.08754189944134078,167000.0,8,2394068799,22.62,21.61
725,3388510144,90434879.77337024,9465112.134078212,358,31.37,0.854891481382279,0.08762569832402235,46000.0,5,2394357052,22.62,21.6
726,3388526143,90324454.86059928,9438791.484679665,359,31.35,0.8541846268396992,0.0873259052924791,-55001.0,4,2395064076,22.63,21.61
727,3388549143,90617927.01164722,9491734.294117646,357,31.35,0.856965340570492,0.08781512605042018,3000.0,9,2395596674,22.63,21.61
728,3388562143,90680205.65060759,9518432.985955056,356,31.35,0.8573551906478689,0.08806179775280899,23000.0,8,2389842653,22.57,21.56
729,3388637143,91113604.1132312,9491980.792717086,357,31.35,0.8613167601012036,0.08781512605042018,10608033.0,3,2390864578,22.59,21.67
730,3388649143,91246058.38136835,9518677.367977528,356,31.38,0.8629787528670577,0.08814606741573033,47567.0,4,2390207773,22.6,21.67
731,3388353643,91134780.09031269,9491186.675070029,357,31.35,0.8614954593030504,0.08781512605042018,-298000.0,5,2388312018,22.57,21.64
732,3387996643,91130895.70108892,9516844.502808988,356,31.34,0.8615744245283881,0.08803370786516854,-355500.0,5,2390567350,22.580000000000002,21.66
733,3388029643,91185965.21227771,9516937.199438203,356,31.34,0.8620352981163857,0.08803370786516854,33000.0,3,2395628466,22.64,21.71
734,3387953643,91069835.92642225,9490066.226890756,357,31.35,0.86115661672811,0.08781512605042018,-76332.0,5,2394271546,22.63,21.7
735,3387987004,91075883.62749247,9490159.675070029,357,31.36,0.8609056493732137,0.08784313725490196,33361.0,7,2396697737,22.650000000000002,21.72
736,3387853366,90775284.267407,9436917.454038998,359,31.330000000000002,0.8581357681760781,0.08727019498607243,-141638.0,11,2392546027,22.6,21.68
737,3387807366,90633356.12060273,9436789.320334261,359,31.32,0.8568843293913829,0.08724233983286908,-68000.0,11,2390676184,22.59,21.68
738,3387893866,90431779.30980988,9410816.294444444,360,31.32,0.8548025232534382,0.087,86000.0,11,2389497822,22.58,21.67
